country,year,gdp_millions,population,fossil_share_energy,fossil_share_elec,biofuel_consumption,biofuel_share_energy,solar_consumption,solar_share_energy,wind_consumption,wind_share_energy,hydro_consumption,hydro_share_energy,nuclear_consumption,nuclear_share_energy,other_renewable_consumption,other_renewables_share_energy,greenhouse_gas_emissions,energy_per_capita,primary_energy_consumption,per_capita_electricity,electricity_generation,green_energy_consumption,fossil_energy_consumption,renewable_share_energy
New Caledonia,2005,0.0,242147.0,0.0,79.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,49324.578,11.944,7392.204,1.79,0.0,0.0,0.0
New Caledonia,2014,0.0,280805.0,0.0,87.719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,68428.609,19.215,10149.392,2.85,0.0,0.0,0.0
New Caledonia,2020,0.0,286412.0,0.0,86.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,74262.352,21.27,10998.143,3.15,0.0,0.0,0.0
New Zealand,2005,123645.493,4132782.0,65.328,33.542,0.0,0.0,0.0,0.0,1.759,0.769,66.796,29.2,0.0,0.0,10.76,4.704,9.88,55352.246,228.759,10048.921,41.53,79.31500000000001,149.443,34.671859904965494
New Zealand,2014,149075.263,4514198.0,62.437,20.3,0.031,0.012,0.051,0.02,5.99,2.389,65.88,26.281,0.0,0.0,22.209,8.86,5.93,55530.688,250.677,9450.184,42.66,94.161,156.516,37.562680261850915
New Zealand,2020,0.0,5061130.0,61.0,19.495,0.085,0.036,0.422,0.176,6.054,2.525,63.731,26.575,0.0,0.0,23.237,9.689,5.81,47384.516,239.819,8533.667,43.19,93.529,146.289,38.999829037732624
Nicaragua,2005,17753.885,5454680.0,0.0,60.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3627.218,19.785,551.82,3.01,0.0,0.0,0.0
Nicaragua,2014,27402.566,6208680.0,0.0,47.586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,4173.799,25.914,700.632,4.35,0.0,0.0,0.0
Nicaragua,2020,0.0,6755900.0,0.0,45.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,4237.677,28.629,654.243,4.42,0.0,0.0,0.0
Niger,2005,9808.797,13855225.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,283.513,3.928,15.878,0.22,0.0,0.0,0.0
Niger,2014,16617.682,19372012.0,0.0,97.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,506.644,9.815,21.681,0.42,0.0,0.0,0.0
Niger,2020,0.0,24333644.0,0.0,88.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,442.419,10.766,17.671,0.43,0.0,0.0,0.0
Nigeria,2005,481805.861,140490720.0,0.0,65.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.71,2259.475,317.435,160.366,22.53,0.0,0.0,0.0
Nigeria,2014,1021285.564,179379024.0,0.0,82.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,2707.865,485.734,170.589,30.6,0.0,0.0,0.0
Nigeria,2020,0.0,208327408.0,0.0,73.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.14,2445.065,509.374,142.708,29.73,0.0,0.0,0.0
Niue,2005,0.0,1881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14451.548,0.027,0.0,0.0,0.0,0.0,0.0
Niue,2014,0.0,1858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15776.486,0.029,0.0,0.0,0.0,0.0,0.0
Niue,2020,0.0,1963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15567.364,0.031,0.0,0.0,0.0,0.0,0.0
Non-OECD (EI),2005,0.0,0.0,90.294,73.39,113.189,0.186,0.467,0.001,26.536,0.044,4494.164,7.377,1116.87,1.833,161.411,0.265,0.0,0.0,60918.953,0.0,7720.247,4795.767,55006.312,7.872372658801276
Non-OECD (EI),2014,0.0,0.0,88.842,73.471,311.427,0.361,103.407,0.12,612.553,0.711,6622.368,7.687,1437.268,1.668,525.705,0.61,0.0,0.0,86152.344,0.0,13103.375,8175.46,76539.609,9.489538671170688
Non-OECD (EI),2020,0.0,0.0,85.6,68.117,442.344,0.462,1062.424,1.109,1724.5,1.801,7523.006,7.855,2059.06,2.15,980.207,1.023,0.0,0.0,95776.906,0.0,16062.577,11732.481000000002,81985.359,12.249801637985676
Non-OECD (EIA),2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64340.914,0.0,0.0,0.0,0.0,0.0
Non-OECD (EIA),2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95978.586,0.0,0.0,0.0,0.0,0.0
Non-OECD (EIA),2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102667.414,0.0,0.0,0.0,0.0,0.0
Non-OPEC (EI),2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Non-OPEC (EI),2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Non-OPEC (EI),2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Non-OPEC (EIA),2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128756.633,0.0,0.0,0.0,0.0,0.0
Non-OPEC (EIA),2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155088.5,0.0,0.0,0.0,0.0,0.0
Non-OPEC (EIA),2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158359.453,0.0,0.0,0.0,0.0,0.0
North America,2005,0.0,514942529.0,85.415,66.458,105.757,0.317,2.242,0.007,56.362,0.169,1886.121,5.646,2542.598,7.611,279.303,0.836,2435.37,64873.145,33405.941,9677.605,4983.41,2329.785,28533.559,6.974163667474596
North America,2014,0.0,565486685.0,82.783,61.91,387.709,1.179,86.371,0.263,551.923,1.679,1839.26,5.594,2483.523,7.554,311.906,0.949,2198.89,58141.621,32878.312,9101.7,5146.89,3177.169,27217.621,9.66341885191673
North America,2020,0.0,594263186.0,79.582,55.828,407.709,1.313,403.153,1.298,1047.813,3.374,1833.244,5.904,2369.324,7.63,279.197,0.899,1761.86,52254.91,31053.17,8623.771,5124.79,3971.116,24712.73,12.788117928056945
North America (EI),2005,0.0,0.0,85.169,66.939,96.935,0.296,2.219,0.007,56.057,0.171,1878.665,5.741,2542.598,7.77,276.832,0.846,0.0,0.0,32723.002,0.0,5191.237,2310.708,27869.697,7.061418142504163
North America (EI),2014,0.0,0.0,82.482,62.614,384.508,1.193,85.492,0.265,549.225,1.704,1834.451,5.691,2483.523,7.705,308.961,0.959,0.0,0.0,32231.473,0.0,5319.55,3162.6369999999997,26585.311,9.812263311701578
North America (EI),2020,0.0,0.0,79.263,56.43,404.571,1.328,399.609,1.311,1042.161,3.42,1828.581,6.0,2369.323,7.775,275.413,0.904,0.0,0.0,30474.998,0.0,5266.692,3950.335,24155.34,12.962543918788771
North America (Ember),2005,0.0,0.0,0.0,65.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2262.56,0.0,0.0,0.0,4641.81,0.0,0.0,
North America (Ember),2014,0.0,0.0,0.0,60.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.04,0.0,0.0,0.0,4732.57,0.0,0.0,
North America (Ember),2020,0.0,0.0,0.0,54.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1568.3,0.0,0.0,0.0,4667.85,0.0,0.0,
North America (Shift),2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
North America (Shift),2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
North Korea,2005,42708.226,24100980.0,0.0,41.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.85,11560.98,278.631,920.709,22.19,0.0,0.0,0.0
North Korea,2014,44518.47,25126140.0,0.0,26.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09,4437.806,111.505,696.088,17.49,0.0,0.0,0.0
North Korea,2020,0.0,25867474.0,0.0,15.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,3859.256,99.829,584.131,15.11,0.0,0.0,0.0
North Macedonia,2005,18483.241,2078667.0,86.919,78.53,0.0,0.0,0.0,0.0,0.0,0.0,4.272,13.081,0.0,0.0,0.0,0.0,4.51,15711.266,32.658,3338.678,6.94,4.272,28.386,13.081021495498806
North Macedonia,2014,25062.699,2105293.0,87.474,76.022,0.004,0.013,0.039,0.139,0.191,0.684,3.269,11.69,0.0,0.0,0.0,0.0,3.31,13282.878,27.964,2555.464,5.38,3.503,24.461,12.526820197396654
North Macedonia,2020,0.0,2111078.0,85.569,72.285,0.001,0.003,0.062,0.228,0.307,1.134,3.354,12.391,0.0,0.0,0.183,0.676,2.82,12822.86,27.07,2529.513,5.34,3.907,23.164,14.432951606944957
Northern Mariana Islands,2005,0.0,69045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Northern Mariana Islands,2014,0.0,51878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Northern Mariana Islands,2020,0.0,49611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Norway,2005,314925.253,4623691.0,30.265,0.423,0.0,0.0,0.018,0.003,1.429,0.255,388.531,69.287,0.0,0.0,1.063,0.19,3.68,121278.375,560.754,29651.637,137.1,391.041,169.713,69.73485699611595
Norway,2014,422415.696,5137926.0,30.854,2.129,1.444,0.266,0.031,0.006,6.006,1.107,366.991,67.618,0.0,0.0,0.808,0.149,4.97,105633.75,542.738,27431.303,140.94,375.28,167.458,69.14570197774984
Norway,2020,0.0,5379836.0,28.127,1.426,4.442,0.795,0.357,0.064,26.029,4.657,370.107,66.22,0.0,0.0,0.766,0.137,4.79,103888.891,558.905,28679.312,154.29,401.701,157.206,71.87285853588715
OECD (EI),2005,0.0,0.0,82.986,61.705,133.337,0.199,11.524,0.017,273.056,0.408,3842.181,5.745,6490.483,9.704,628.587,0.94,0.0,0.0,66882.234,0.0,10743.832,4888.6849999999995,55503.066,7.309392506237157
OECD (EI),2014,0.0,0.0,80.795,58.867,567.442,0.878,430.994,0.667,1299.768,2.011,3913.372,6.054,5168.74,7.995,1035.203,1.601,0.0,0.0,64646.066,0.0,10970.745,7246.779,52230.551,11.209930392361386
OECD (EI),2020,0.0,0.0,77.071,51.327,631.415,1.025,1181.411,1.918,2461.681,3.997,3925.021,6.374,4717.807,7.661,1202.49,1.953,0.0,0.0,61580.898,0.0,10923.918,9402.018,47461.07,15.26775072360913
OECD (EIA),2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71917.227,0.0,0.0,0.0,0.0,0.0
OECD (EIA),2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70085.984,0.0,0.0,0.0,0.0,0.0
OECD (EIA),2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66318.836,0.0,0.0,0.0,0.0,0.0
OECD (Ember),2005,0.0,0.0,0.0,61.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4514.94,0.0,0.0,0.0,10179.78,0.0,0.0,
OECD (Ember),2014,0.0,0.0,0.0,58.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4337.7,0.0,0.0,0.0,10577.2,0.0,0.0,
OECD (Ember),2020,0.0,0.0,0.0,51.922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3543.83,0.0,0.0,0.0,10534.38,0.0,0.0,
OECD (Shift),2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OECD (Shift),2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OECD - Asia And Oceania (EIA),2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11092.819,0.0,0.0,0.0,0.0,0.0
OECD - Asia And Oceania (EIA),2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11153.138,0.0,0.0,0.0,0.0,0.0
OECD - Asia And Oceania (EIA),2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10711.24,0.0,0.0,0.0,0.0,0.0
OECD - Europe (EIA),2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24152.893,0.0,0.0,0.0,0.0,0.0
OECD - Europe (EIA),2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22202.781,0.0,0.0,0.0,0.0,0.0
OECD - Europe (EIA),2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20954.057,0.0,0.0,0.0,0.0,0.0
OECD - North America (EIA),2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35440.766,0.0,0.0,0.0,0.0,0.0
OECD - North America (EIA),2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35397.246,0.0,0.0,0.0,0.0,0.0
OECD - North America (EIA),2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33368.488,0.0,0.0,0.0,0.0,0.0
OPEC (EI),2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPEC (EI),2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPEC (EI),2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPEC (EIA),2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7501.508,0.0,0.0,0.0,0.0,0.0
OPEC (EIA),2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10976.069,0.0,0.0,0.0,0.0,0.0
OPEC (EIA),2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10626.797,0.0,0.0,0.0,0.0,0.0
OPEC (Shift),2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPEC (Shift),2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
OPEC - Africa (EIA),2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1067.389,0.0,0.0,0.0,0.0,0.0
OPEC - Africa (EIA),2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1580.348,0.0,0.0,0.0,0.0,0.0
OPEC - Africa (EIA),2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1591.694,0.0,0.0,0.0,0.0,0.0
OPEC - South America (EIA),2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.566,0.0,0.0,0.0,0.0,0.0
OPEC - South America (EIA),2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.038,0.0,0.0,0.0,0.0,0.0
OPEC - South America (EIA),2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.604,0.0,0.0,0.0,0.0,0.0
Oceania,2005,0.0,33813365.0,91.45,81.339,0.234,0.014,0.241,0.015,5.479,0.334,111.081,6.777,0.0,0.0,23.117,1.41,168.9,48475.18,1639.109,7868.486,266.06,140.152,1498.957,8.550499082123276
Oceania,2014,0.0,39729340.0,89.675,75.316,3.034,0.167,13.466,0.741,32.476,1.787,105.119,5.785,0.0,0.0,33.529,1.845,163.96,45737.852,1817.135,7420.46,294.81,187.624,1629.51,10.325264771192014
Oceania,2020,0.0,43933757.0,85.468,66.815,1.288,0.071,63.04,3.451,65.427,3.581,101.605,5.562,0.0,0.0,34.124,1.868,151.21,41583.086,1826.901,6965.259,306.01,265.48400000000004,1561.418,14.531931396392034
Oceania (Ember),2005,0.0,0.0,0.0,81.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.92,0.0,0.0,0.0,266.06,0.0,0.0,
Oceania (Ember),2014,0.0,0.0,0.0,75.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.97,0.0,0.0,0.0,294.81,0.0,0.0,
Oceania (Ember),2020,0.0,0.0,0.0,66.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.2,0.0,0.0,0.0,306.01,0.0,0.0,
Oman,2005,74672.898,2515202.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.83,61629.492,155.011,4727.254,11.89,0.0,155.011,0.0
Oman,2014,155313.734,4009272.0,0.0,100.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.42,78766.812,315.798,6829.169,27.38,0.003,315.794,0.0009499743506925314
Oman,2020,0.0,4543406.0,0.0,99.621,0.0,0.0,0.555,0.0,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.77,79038.305,359.103,7558.206,34.34,0.8290000000000001,358.274,0.23085298646906321
Other Non-OECD - America (EIA),2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3182.442,0.0,0.0,0.0,0.0,0.0
Other Non-OECD - America (EIA),2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3808.051,0.0,0.0,0.0,0.0,0.0
Other Non-OECD - America (EIA),2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3182.493,0.0,0.0,0.0,0.0,0.0
Other Non-OECD - Asia (EIA),2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7475.402,0.0,0.0,0.0,0.0,0.0
Other Non-OECD - Asia (EIA),2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10159.308,0.0,0.0,0.0,0.0,0.0
Other Non-OECD - Asia (EIA),2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11073.917,0.0,0.0,0.0,0.0,0.0
Other Non-OECD - Europe and Eurasia (EIA),2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5457.634,0.0,0.0,0.0,0.0,0.0
Other Non-OECD - Europe and Eurasia (EIA),2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5249.23,0.0,0.0,0.0,0.0,0.0
Other Non-OECD - Europe and Eurasia (EIA),2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4962.318,0.0,0.0,0.0,0.0,0.0
Pakistan,2005,641139.081,174372096.0,85.324,62.144,0.0,0.0,0.0,0.0,0.0,0.0,87.906,13.598,6.973,1.079,0.0,0.0,32.31,3707.498,646.484,514.016,89.63,87.906,551.605,13.597552298278071
Pakistan,2014,981580.448,208251632.0,86.939,63.611,0.0,0.0,0.645,0.083,0.849,0.109,87.711,11.304,12.14,1.565,0.0,0.0,38.85,3725.951,775.935,515.434,107.34,89.205,674.59,11.496452666782657
Pakistan,2020,0.0,227196736.0,85.658,61.769,0.0,0.0,1.864,0.191,7.175,0.734,105.018,10.747,24.067,2.463,2.025,0.207,51.59,4301.192,977.217,602.473,136.88,116.08200000000001,837.067,11.878835509410909
Palestine,2005,15962.718,3541198.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,4088.966,14.48,129.9,0.46,0.0,0.0,0.0
Palestine,2014,21084.59,4380473.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,3767.683,16.504,73.051,0.32,0.0,0.0,0.0
Palestine,2020,0.0,5019407.0,0.0,77.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3990.178,20.028,159.381,0.8,0.0,0.0,0.0
Panama,2005,35933.065,3305875.0,0.0,34.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,20928.799,69.188,1715.128,5.67,0.0,0.0,0.0
Panama,2014,71636.836,3888795.0,0.0,37.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,26454.377,102.876,2147.195,8.35,0.0,0.0,0.0
Panama,2020,0.0,4294391.0,0.0,24.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,27640.848,118.701,2573.124,11.05,0.0,0.0,0.0
Papua New Guinea,2005,0.0,6498828.0,0.0,61.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,3417.074,22.207,512.4,3.33,0.0,0.0,0.0
Papua New Guinea,2014,0.0,8464159.0,0.0,62.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,2816.402,23.838,474.944,4.02,0.0,0.0,0.0
Papua New Guinea,2020,0.0,9749641.0,0.0,72.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,2163.87,21.097,475.915,4.64,0.0,0.0,0.0
Paraguay,2005,35459.265,5476881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,21752.111,119.134,9247.965,50.65,0.0,0.0,0.0
Paraguay,2014,56773.792,6090727.0,0.0,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,21944.449,133.658,9008.776,54.87,0.0,0.0,0.0
Paraguay,2020,0.0,6618700.0,0.0,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,18493.115,122.4,7025.549,46.5,0.0,0.0,0.0
Persian Gulf (EIA),2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5964.043,0.0,0.0,0.0,0.0,0.0
Persian Gulf (EIA),2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9315.151,0.0,0.0,0.0,0.0,0.0
Persian Gulf (EIA),2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9372.854,0.0,0.0,0.0,0.0,0.0
Persian Gulf (Shift),2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
